"Град","Код","Име","БЕЛ","МАТ","Уч. БЕЛ","Уч. МАТ"
"София","2205119","119 Средно училище Академик Михаил Арнаудов","73.6","57.63","178","178"
"София","2205521","Частно основно училище Св. Климент Охридски ","78.06","78.03","9","9"
"София","2206003","3. СУ Марин Дринов","39.17","28.05","15","15"
"София","2206043","43. Основно училище Христо Смирненски","67.49","42.27","105","105"
"София","2206045","45 основно училище Константин Величков","60.08","35.86","96","96"
"София","2206113","113 СУ САВА ФИЛАРЕТОВ","10.44","11.8","18","15"
"София","2207004","4. Основно училище Проф. Джон Атанасов","68.25","47.63","110","110"
"София","2207068","68. Средно училище Академик Никола Обрешков","54.98","36.18","52","52"
"София","2207069","69 Средно училище Димитър Маринов","38.28","17.33","18","18"
"София","2207089","89 ОУ Д-р Христо Стамболски","18.87","11.36","15","14"
"София","2207108","108 Средно училище Никола Беловеждов","58.07","36.99","83","83"
"София","2207150","150-то ОСНОВНО УЧИЛИЩЕ ЦАР СИМЕОН ПЪРВИ","54.34","37.34","46","45"
"София","2207163","163 ОСНОВНО УЧИЛИЩЕ ЧЕРНОРИЗЕЦ ХРАБЪР","71.73","57.5","71","71"
"София","2208017","17 СУ Дамян Груев","68.07","40.7","67","67"
"София","2208028","28 Средно училище Алеко Константинов","44.55","22.24","40","39"
"София","2208057","57 Спортно училище Свети Наум Охридски","27.22","14.2","50","47"
"София","2208075","75.Основно училище Тодор Каблешков ","13.96","10.49","68","68"
"София","2208092","92 Основно училище Димитър Талев","64.6","44.4","57","57"
"София","2208123","123 Средно училищe Стефан Стамболов","29.34","10.93","54","54"
"София","2208135","135 средно училище Ян Амос Коменски","50.97","25.43","53","52"
"София","2208147","147 Основно училище Йордан Радичков","15.75","11.67","12","12"
"София","2208526","Частно средно училище Орфей","62.67","35.25","3","3"
"София","2209019","19 СРЕДНО УЧИЛИЩЕ ЕЛИН ПЕЛИН","76.72","57.07","89","89"
"София","2209025","25 основно училище Д-р Петър Берон","65.83","45.83","99","99"
"София","2209034","34 ОСНОВНО УЧИЛИЩЕ СТОЮ ШИШКОВ","68.99","49.38","106","106"
"София","2209036","36 Средно училище Максим Горки","70.19","53.53","107","108"
"София","2209051","51 СРЕДНО УЧИЛИЩЕ ЕЛИСАВЕТА БАГРЯНА","73.79","59.68","112","112"
"София","2209132","132. Средно училище Ваня Войнова","49.09","27.9","49","49"
"София","2209142","142 ОСНОВНО УЧИЛИЩЕ ВЕСЕЛИН ХАНЧЕВ","66.16","41.04","73","72"
"София","2209529","Частно езиково средно училище Дорис Тенеди","79.57","59.82","37","37"
"София","2210085","85 Средно училище Отец Паисий","53.39","26.1","33","33"
"София","2210117","117. СУ","46.47","22.65","31","32"
"София","2210156","156-о обединено училище Васил Левски","59.14","29.91","11","11"
"София","2210159","159 основно училище Васил Левски","54.84","22.41","19","19"
"София","2210162","162 Обединено училище Отец Паисий","27.81","15.91","39","37"
"София","2211021","21 СРЕДНО УЧИЛИЩЕ ХРИСТО БОТЕВ","61.05","40.37","51","51"
"София","2211035","35. СРЕДНО ЕЗИКОВО УЧИЛИЩЕ ДОБРИ ВОЙНИКОВ","75.72","60.72","83","83"
"София","2211107","107. основно училище Хан Крум","81.86","71.94","103","103"
"София","2211120","120 Основно училище Георги Сава Раковски","72.01","58.77","95","95"
"София","2211122","122 ОСНОВНО УЧИЛИЩЕ НИКОЛАЙ ЛИЛИЕВ Иновативно училище с роботика и приложно програмиране","72.46","47.84","70","70"
"София","2211139","139 Основно училище Захарий Круша","73.2","55.19","64","63"
"София","2211518","Частно основно училище Д-р Петър Берон","79.82","65.42","30","30"
"София","2211564","Частно средно училище Българско школо ООД","80.64","74.63","43","42"
"София","2211598","ЧАСТНО СРЕДНО ЕЗИКОВО УЧИЛИЩЕ ГАЛИНА СЕРГЕЕВНА УЛАНОВА","72.75","49.75","6","6"
"София","2212027","27. Средно училище Акад. Георги Караславов","38.25","27.5","10","10"
"София","2212033","33 основно училище Санкт Петербург","62.38","40.03","82","82"
"София","2212037","37. Средно училище Райна Княгиня","17.45","11.59","19","19"
"София","2212040","40 Средно училище Луи Пастьор","63.72","39.1","88","88"
"София","2212056","56. Средно училище Професор Константин Иречек","68.93","43.23","150","150"
"София","2212077","77 Основно училище Св. Св. Кирил и Методий","55.5","27.48","27","28"
"София","2212079","79 средно училище Индира Ганди","53.47","35.1","90","90"
"София","2212090","90 Средно училище Генерал Хосе де Сан Мартин","49.35","21.37","71","71"
"София","2212096","96 Средно училище Лев Николаевич Толстой","58.2","42.29","116","116"
"София","2212097","97 Средно училище Братя Миладинови","61.38","46.08","81","81"
"София","2212103","103 Основно училище Васил Левски","9.89","11.09","35","34"
"София","2212137","137 средно училище Ангел Кънчев","56.26","33.3","75","75"
"София","2212553","Частно средно училище Петко Рачов Славейков","79.63","64.56","8","8"
"София","2212554","ЧАСТНО ОСНОВНО УЧИЛИЩЕ ЕРИХ КЕСТНЕР","76.58","64.18","18","18"
"София","2213010","10 Средно училище Теодор Траянов ","68.77","53.17","71","71"
"София","2213039","39 Средно училище Петър Динеков","62.5","44.66","70","70"
"София","2213081","81. Средно училище Виктор Юго","67.21","45.79","161","161"
"София","2213082","82. основно училище Васил Евстатиев Априлов","61.35","28.71","24","24"
"София","2213118","118 Средно училище Академик Людмил Стоянов","72.45","53.61","88","88"
"София","2213125","125 СУ Боян Пенев с изучаване на чужди езици","77.71","62.83","211","211"
"София","2213128","128 СРЕДНО УЧИЛИЩЕ АЛБЕРТ АЙНЩАЙН","67.52","48.52","94","94"
"София","2213131","131. СУ Климент Аркадиевич Тимирязев","50.73","21.25","20","20"
"София","2213144","144 Средно училище Народни будители","64.35","37.96","153","152"
"София","2213145","145 Основно училище Симеон Радев ","77.56","71.32","117","117"
"София","2213307","СПОРТНО УЧИЛИЩЕ ГЕН. ВЛАДИМИР СТОЙЧЕВ","44.95","22.06","43","43"
"София","2213502","Частно основно училище с изучаване на английски език Меридиан 22","72.98","43.31","21","21"
"София","2213506","Частно средно училище с ранно чуждоезиково обучение ЕСПА","89.22","82.25","25","25"
"София","2213600","Частно средно училище с чуждоезиков профил Абрахам Линкълн","64.42","43.92","6","6"
"София","2213721","Частно основно училище Азбуки","75.18","64.22","36","36"
"София","2214015","15 Средно училище Адам Мицкевич","53.94","39.67","40","33"
"София","2214016","16 . ОСНОВНО УЧИЛИЩЕ РАЙКО ЖИНЗИФОВ ","64.31","41.02","44","44"
"София","2214054","54. СРЕДНО УЧИЛИЩЕ Свети ИВАН РИЛСКИ","67.51","47.44","154","154"
"София","2214063","63 Основно училище Христо Ботев","76.44","46.98","35","35"
"София","2214101","101. СРЕДНО УЧИЛИЩЕ БАЧО КИРО","61.15","36.09","86","86"
"София","2214102","102. oсновно училище Панайот Волов","51.39","29.55","44","44"
"София","2214141","141 Основно училище Народни будители","31.83","14.92","6","6"
"София","2214153","153 Спортно училище Неофит Рилски","37.91","17.35","43","43"
"София","2216001","1 Средно училище Пенчо П. Славейков","65.93","49.16","79","79"
"София","2216112","112 ОСНОВНО УЧИЛИЩЕ СТОЯН ЗАИМОВ","69.74","48.1","128","128"
"София","2216129","129 Основно Училище Антим -І","76.05","55.67","83","83"
"София","2216306","Софийска математическа гимназия Паисий Хилендарски","91.02","97.33","159","159"
"София","2216532","Частно средно училище УВЕКИНД","64.17","53.54","48","48"
"София","2217053","53 ОСНОВНО УЧИЛИЩЕ НИКОЛАЙ ХРЕЛКОВ","61.02","44.43","23","23"
"София","2217066","66 Средно училище Филип Станиславов","32.55","18.72","20","19"
"София","2217072","72 Основно училище Христо Ботев ","53.63","33.2","24","24"
"София","2217088","88. Средно училище Димитър Попниколов","67.49","46.71","147","146"
"София","2217149","149 Средно училище ,,Иван Хаджийски","57.6","31.69","49","49"
"София","2217151","НАЦИОНАЛНО СРЕДНО УЧИЛИЩЕ СОФИЯ","68.18","46.75","103","103"
"София","2217525","Частно основно училище Монтесори ЕООД","63.15","57.75","10","10"
"София","2217722","ЧАСТНО ОСНОВНО УЧИЛИЩЕ ТОМАС ЕДИСЪН","85.88","74.65","12","12"
"София","2218083","83. Основно училище Елин Пелин","56.68","30.62","25","25"
"София","2218703","Частно основно училище Изгрев","66","42.81","8","8"
"София","2219024","24 Средно училище П.К.Яворов","28.29","12.25","7","8"
"София","2219042","42. Основно училище Хаджи Димитър","62.69","44.17","114","114"
"София","2219044","44. Средно училище Неофит Бозвели","60.32","36.85","52","52"
"София","2219049","49-то Основно училище Бенито Хуарес","66.69","44.73","114","114"
"София","2219095","95 СУ Проф. Иван Шишманов","51.29","31.29","49","49"
"София","2219106","106 Основно училище Григорий Цамблак ","21.27","17.59","11","11"
"София","2219124","124 ОСНОВНО УЧИЛИЩЕ ВАСИЛ ЛЕВСКИ","21.06","14.81","8","9"
"София","2219130","130. средно училище Стефан Караджа","32.13","13","20","20"
"София","2219143","143 основно училище Георги Бенковски","72.6","60.42","123","123"
"София","2219166","166 Спортно училище Васил Левски","52.17","34.1","74","73"
"София","2219199","199 Основно Училище Свети Апостол Йоан Богослов","62.27","27.14","42","42"
"София","2220014","14. средно училище Проф. д-р Асен Златаров","67.58","44.49","59","59"
"София","2220029","29. Средно училище Кузман Шапкарев","42.77","20.02","13","13"
"София","2220048","48 ОСНОВНО УЧИЛИЩЕ ЙОСИФ КОВАЧЕВ","58.82","35.69","59","59"
"София","2220058","58 Основно училище Сергей Румянцев","62.73","27.85","37","37"
"София","2220059","59 ОБЕДИНЕНО УЧИЛИЩЕ ВАСИЛ ЛЕВСКИ","19.09","9.56","16","16"
"София","2220060","60 ОУ Св.св.Кирил и Методий","58.54","35.4","40","40"
"София","2220100","100 ОСНОВНО УЧИЛИЩЕ НАЙДЕН ГЕРОВ","66.13","51.22","8","8"
"София","2221023","23 Средно училище Фредерик Жолио-Кюри","61.46","33.62","65","65"
"София","2221031","31 Средно училище за чужди езици и математика Иван Вазов","73.83","54.6","108","108"
"София","2221093","93-то Средно училище Александър Теодоров - Балан","50.44","26.01","44","43"
"София","2221094","94 СРЕДНО УЧИЛИЩЕ Димитър Страшимиров","18.58","10.29","53","51"
"София","2221109","109 Основно училище Христо Смирненски","71.16","57.43","76","76"
"София","2221138","138. СРЕДНО УЧИЛИЩЕ ЗА ЗАПАДНИ И ИЗТОЧНИ ЕЗИЦИ ПРОФ. ВАСИЛ ЗЛАТАРСКИ","68.77","60.66","124","124"
"София","2221148","148 ОСНОВНО УЧИЛИЩЕ ПРОФЕСОР Д-Р ЛЮБОМИР МИЛЕТИЧ","49.47","20.98","30","30"
"София","2221501","ЧАСТНО ОСНОВНО УЧИЛИЩЕ ОБРАЗОВАТЕЛНИ ТЕХНОЛОГИИ","72.63","64.69","63","63"
"София","2221563","Първа Частна Математическа Гимназия","85.28","93.05","76","76"
"София","2221614","Частно основно училище Джани РоДари ЕООД","51.5","30.04","12","12"
"София","2222006","6 ОУ Граф Игнатиев","76.82","60.09","99","99"
"София","2222007","7. СРЕДНО УЧИЛИЩЕ СВ. СЕДМОЧИСЛЕНИЦИ","71.61","55.87","99","99"
"София","2222012","12 Средно училище Цар Иван Асен II","68.97","52.74","95","95"
"София","2222038","38 основно училищеВасил Априлов","75.81","60.99","108","108"
"София","2222127","127 СРЕДНО УЧИЛИЩЕ Иван Николаевич Денкоглу","71.7","45.66","44","45"
"София","2222133","133 Средно училище „Александър Сергеевич Пушкин”","76.02","65.18","97","97"
"София","2223008","8. Средно училище Васил Левски","70.14","50.8","59","59"
"София","2223055","55 СРЕДНО УЧИЛИЩЕ ПЕТКО КАРАВЕЛОВ","73.23","62.26","177","177"
"София","2224020","20. Oсновно училище Тодор Минков с ранно чуждоезиково обучение по френски и немски език","78.96","64.17","110","110"
"София","2224022","22 Средно езиково училище Георги Стойков Раковски","72","59.04","108","108"
"София","2224041","41 основно училище Св. Патриарх Евтимий","72.65","60.6","92","92"
"София","2224047","47 Средно училище Христо Груев Данов","59.1","38.53","29","29"
"София","2224073","73.СУ с преподаване на чужди езици Владислав Граматик","80.13","68.17","127","127"
"София","2224104","104 основно училище Захари Стоянов","77.84","62.94","97","97"
"София","2224121","121 СРЕДНО УЧИЛИЩЕ ГЕОРГИ ИЗМИРЛИЕВ","66.51","44.23","50","50"
"София","2224126","126 ОСНОВНО УЧИЛИЩЕ Петко Юрданов Тодоров","67.69","42.66","86","86"
"София","2224544","ЧСУ по изкуства и чужди езици Артис","66.21","37.45","14","14"
"София","2224672","Частно основно училище Куест","66.8","57.4","5","5"
"София","2224677","Частно основно училище Прогресивно образование","67.83","50","6","6"
"София","2902101","Национално музикално училище Любомир Пипков","63.74","37.46","76","75"
"София","2902301","Национално училище за танцово изкуство","63.44","30.26","48","48"
"София","2902701","Национален учебен комплекс по култура с лицей за изучаване на италиански език и култура с участието на Република Италия","78.73","63.59","79","79"
"София","2902702","Национална гимназия за древни езици и култури Константин Кирил Философ","85.44","55.1","79","79"
"София","2218192","192. СРЕДНО УЧИЛИЩЕ ХРИСТО БОТЕВ","55.7","30.45","25","25"
"София","2207065","65 основно училище Св. Св. Кирил и Методий","37.33","24.29","6","6"
"София","2202086","86 Основно училище Св. Климент Охридски","63.46","30.04","12","12"
"София","2203146","146 Основно училище Патриарх Евтимий","58.36","26.32","25","25"
"София","2218084","84 ОСНОВНО УЧИЛИЩЕ ВАСИЛ ЛЕВСКИ","54.21","36.95","19","19"
"София","2210115","115 Основно Училище Свети, свети Кирил и Методий","59.85","44.08","13","13"
"София","2215179","179 Основно училище Васил Левски","42.93","19.87","15","15"
"София","2218202","202 ОСНОВНО УЧИЛИЩЕ ХРИСТО БОТЕВ","50.64","28.95","11","11"
"София","2218191","191 ОСНОВНО УЧИЛИЩЕ ОТЕЦ ПАИСИЙ","53.23","44.1","13","13"
"София","2218071","71 Средно училище Пейо Яворов","47.72","21.85","46","46"
"София","2218200","200 Основно училище Отец Паисий","59.34","46.8","19","19"
"София","2218201","201 ОСНОВНО УЧИЛИЩЕ СВ.СВ. КИРИЛ И МЕТОДИЙ","62.93","40","28","28"
"София","2203175","175 основно училище Васил Левски","51.6","29.52","24","24"
"София","2202152","152 ОСНОВНО УЧИЛИЩЕ СВ.СВ. КИРИЛ И МЕТОДИЙ","71.25","26.81","4","4"
"София","2215176","176 ОУ","52.02","25.3","23","23"
"София","2215177","177 Основно училище Св.Св.Кирил и Методий","19.33","12","6","6"
"София","2215160","160 Основно училище Кирил и Методий","46.89","23.92","9","9"
"София","2210116","116 Основно училище Паисий Хилендарски","25.79","9.43","7","7"
"Пловдив","1690142","Основно училище Алеко Константинов","72.58","56.49","77","77"
"Пловдив","1690143","ОУВиктория и Крикор Тютюнджян","67.06","43.35","44","44"
"Пловдив","1690144","Основно училище Гео Милев","13.5","13.27","10","11"
"Пловдив","1690146","Основно Училище Д-р Петър Берон","69.2","47.1","53","53"
"Пловдив","1690147","Основно УчилищеДушо Хаджидеков","69.96","48.16","139","139"
"Пловдив","1690148","Основно училище Екзарх Антим ","68.55","49.73","75","75"
"Пловдив","1690149","Основно Училище Кочо Честеменски","71.83","55.02","83","83"
"Пловдив","1690150","Средно училище Любен Каравелов","59.74","30.64","40","40"
"Пловдив","1690152","Основно училище Княз Александър I","75.84","57.93","176","176"
"Пловдив","1690154","Средно училище СВ. ПАИСИЙ ХИЛЕНДАРСКИ ","64.88","42.75","104","104"
"Пловдив","1690155","Средно училище Свети Климент Охридски","59.84","30.38","22","22"
"Пловдив","1690156","Средно училище Свети Патриарх Евтимий","80.44","69.04","200","200"
"Пловдив","1690157","Средно училище Цар Симеон Велики","65.98","39.37","28","28"
"Пловдив","1690244","Основно училище Васил Левски","65.37","43.55","96","96"
"Пловдив","1690245","Основно училище Димчо Дебелянов","8.99","12.15","79","81"
"Пловдив","1690246","Обединено училище Пенчо Славейков","6.9","8.91","68","66"
"Пловдив","1690247","Средно училище Найден Геров","9.11","9.84","73","64"
"Пловдив","1690248","Средно училище Симон Боливар","36.06","18.81","36","35"
"Пловдив","1690341","Основно училище Васил Петлешков","59.91","38.26","53","53"
"Пловдив","1690342","Основно училище Драган Манчов ","75.44","50.5","78","78"
"Пловдив","1690343","Основно училище Елин Пелин","58.52","42.46","50","50"
"Пловдив","1690344","Основно училище Тодор Каблешков","61.44","28.52","16","16"
"Пловдив","1690345","Средно училище Свети свети Кирил и Методий","58.64","31.69","43","43"
"Пловдив","1690346","Математическа гимназия Академик Кирил Попов","91.33","93.68","57","57"
"Пловдив","1690347","Спортно училище Васил Левски","43.69","23.09","102","101"
"Пловдив","1690442","Основно училище Димитър Тодоров Димов","59.64","33.27","28","28"
"Пловдив","1690443","Обединено училище Йордан Йовков","15.29","12.71","14","14"
"Пловдив","1690444","Основно училище Панайот Волов","6.26","9.64","44","45"
"Пловдив","1690445","Основно училище Райна Княгиня","72.37","53.25","128","128"
"Пловдив","1690446","Средно училище Никола Вапцаров","58.91","32.06","50","50"
"Пловдив","1690447","Средно училище Пейо Крачолов Яворов","59.37","42.16","86","85"
"Пловдив","1690448","Средно училище Христо Груев Данов","59.01","33.61","83","83"
"Пловдив","1690542","Средно училище Братя Миладинови","59.13","35.39","32","31"
"Пловдив","1690544","Основно училище Димитър Талев","67.12","49.05","114","115"
"Пловдив","1690545","Основно училище Захари Стоянов","54.17","31.44","35","35"
"Пловдив","1690546","Основно училище Стоян Михайловски","68.36","39.73","74","74"
"Пловдив","1690547","Основно училище Яне Сандански","65.67","53.77","114","114"
"Пловдив","1690549","Средно училище Константин Величков ","54.49","29.3","41","41"
"Пловдив","1690550","Средно училище Свети Константин - Кирил Философ","64.68","37.4","124","124"
"Пловдив","1690642","Средно училище Димитър Матевски","62.98","38.69","128","127"
"Пловдив","1690643","Средно училище Свети Седмочисленици","64.1","37.78","43","44"
"Пловдив","1690644","Средно училище Свети Софроний Врачански","62.58","45.86","83","83"
"Пловдив","1690645","СРЕДНО УЧИЛИЩЕ ЧЕРНОРИЗЕЦ ХРАБЪР","65.92","40.08","151","151"
"Пловдив","1690901","ЧАСТНО СРЕДНО УЧИЛИЩЕ ДРУЖБА","65.19","44.5","8","7"
"Пловдив","1690907","Частно основно училище Класик","65.44","43.14","9","9"
"Пловдив","1690912","Частно основно училище Бъдеще","54.39","42.92","9","9"
"Пловдив","2902102","Национално училище за музикално и танцово изкуство Добрин Петков","68.99","45.65","36","29"
"Варна","400003","Основно училище Антон Страшимиров","65.5","40.59","110","110"
"Варна","400005","Основно училище Васил Априлов","65.52","43.93","99","99"
"Варна","400006","Основно училище Георги Сава Раковски","73.03","58.93","137","137"
"Варна","400007","Основно училище Добри Чинтулов","62.85","42.35","136","136"
"Варна","400008","Основно училище Захари Стоянов","77.14","63.13","111","111"
"Варна","400009","Основно училище Иван Вазов","62.26","34.95","27","27"
"Варна","400010","Основно училище Свети Иван Рилски","18.77","8.82","11","11"
"Варна","400011","Основно училище Йордан Йовков","70.19","43.21","79","79"
"Варна","400012","Основно училище Константин Арабаджиев","49.31","47.88","21","21"
"Варна","400015","Основно училище Капитан Петко войвода","49.67","15.4","15","15"
"Варна","400017","Основно училище Отец Паисий","11.18","12.27","11","11"
"Варна","400018","Основно училище Панайот Волов","62.55","37.73","48","48"
"Варна","400019","Основно училище Свети Патриарх Евтимий","64.24","40.33","97","97"
"Варна","400020","Основно училище Петко Рачов Славейков","78.26","66.88","142","142"
"Варна","400022","Основно училище Свети свети Кирил и Методий","78.92","65.45","129","129"
"Варна","400023","Основно училище Стефан Караджа","63.09","40.49","67","67"
"Варна","400024","Основно училище Стоян Михайловски","52.52","36.35","41","41"
"Варна","400026","Основно училище Христо Ботев","58.55","35.71","75","75"
"Варна","400028","Основно училище Цар Симеон І","61.26","35.51","129","129"
"Варна","400029","Основно училище Черноризец Храбър","70.31","44.69","81","81"
"Варна","400030","Седмо средно училище Найден Геров","76.3","65.78","139","139"
"Варна","400031","Средно училище с езиково обучение Ал. С. Пушкин","78.77","65.08","141","141"
"Варна","400032","Основно училище Васил Друмев","70.46","51.9","75","74"
"Варна","400033","Спортно училище Георги Бенковски","39.24","18.81","72","72"
"Варна","400034","Средно училище Гео Милев","74.09","59.88","139","139"
"Варна","400036","Средно училище Елин Пелин","26.48","13.96","21","21"
"Варна","400037","Средно училище Любен Каравелов","41.5","17.38","19","19"
"Варна","400039","Средно училище Пейо Крачолов Яворов","59.37","40.6","121","121"
"Варна","400040","Средно училище Свети Климент Охридски","75.89","61","188","188"
"Варна","400046","Математическа гимназия Д-р Петър Берон","91.63","96.31","80","80"
"Варна","400047","Средно училище за хуманитарни науки и изкуства Константин Преславски","76.78","52.94","78","78"
"Варна","400061","Частно средно училище Аз съм българче","67.41","46.41","11","11"
"Варна","400075","Частно основно училище Малкият принц","74.43","59.93","37","37"
"Варна","400120","Частно основно училище Монтесори Варна","89.75","82.25","2","2"
"Варна","400132","ЧАСТНО ОСНОВНО УЧИЛИЩЕ ДЕМОКРАТИЧНО ОБРАЗОВАНИЕ ВАРНА","42.17","36.42","3","3"
"Варна","400167","Частно основно училище Феникс 2020","60.63","47.13","4","4"
"Варна","403535","Първо основно училище Св. княз Борис ","41.52","22.1","25","25"
"Варна","403536","III Oсновно училище Ангел Кънчев","71.99","53.78","150","150"
"Варна","403537","Средно училище Димчо Дебелянов","63.72","39.2","74","74"
"Варна","403538","Средно училище Неофит Бозвели","43.87","33.39","45","45"
"Варна","403543","Второ основно училище Никола Йонков Вапцаров","68.84","49.33","113","113"
"Варна","403558","Частно средно училище Мечтатели","73.82","69.39","11","11"
"Варна","403564","Частно средно училище Монтесори Варна ООД","47.67","37","3","3"
"Варна","2902106","НАЦИОНАЛНО УЧИЛИЩЕ ПО ИЗКУСТВАТА ДОБРИ ХРИСТОВ","67.87","43.47","75","74"
"Бургас","200203","Частно основно училище Д-р Мария Монтесори","65.5","40.67","3","3"
"Бургас","200205","Основно училище Петко Рачев Славейков","69.09","52","79","79"
"Бургас","200206","Основно училище Свети княз Борис І","68.47","41.8","95","95"
"Бургас","200207","Основно училище Любен Каравелов","68.44","41.43","75","75"
"Бургас","200208","Основно училище Найден Геров","61.62","39.18","72","71"
"Бургас","200209","Основно училище Антон Страшимиров","70.95","48.75","155","155"
"Бургас","200210","Основно училище Свети Климент Охридски","71.06","40.89","95","95"
"Бургас","200211","Основно училище Георги Бенковски","62.36","38.65","66","67"
"Бургас","200212","Основно училище Пейо Крачолов Яворов","63.59","43.95","99","99"
"Бургас","200213","Основно училище Васил Априлов","70.83","56.56","108","108"
"Бургас","200214","Основно училище Братя Миладинови","69.23","52.1","191","191"
"Бургас","200215","Основно училище Елин Пелин","64.8","47.21","146","146"
"Бургас","200216","Обединено училище Васил Левски - кв. Горно Езерово","20.8","22.8","44","40"
"Бургас","200217","Основно училище Христо Ботев - кв. Сарафово","65","37.64","25","25"
"Бургас","200218","Основно училище Христо Ботев - кв. Победа","8.94","10.72","54","50"
"Бургас","200219","Основно училище Христо Ботев - кв. Долно Езерово","45.54","19.3","24","24"
"Бургас","200221","Средно училище Христо Ботев - кв. Черно море","34.86","15.43","11","11"
"Бургас","200222","Основно училище Иван Вазов - кв. Банево","40.97","32.78","15","15"
"Бургас","200223","Основно училище Христо Ботев - кв. Ветрен","50.54","35.61","23","23"
"Бургас","200226","Обединено училище Св. Климент Охридски - кв. Рудник","15.5","7.43","13","14"
"Бургас","200227","Средно училище Иван Вазов","44.69","17.08","21","21"
"Бургас","200228","Средно училище Йордан Йовков","67.35","48.96","47","47"
"Бургас","200229","Средно училище Епископ Константин Преславски","62.56","37.14","105","105"
"Бургас","200230","Средно училище Димчо Дебелянов","67.73","51.39","58","58"
"Бургас","200231","Средно училище Добри Чинтулов","58.89","30.85","27","27"
"Бургас","200232","Средно училище Константин Петканов","49.41","25.08","58","57"
"Бургас","200233","Средно училище Петко Росен","51.3","30.23","82","83"
"Бургас","200234","Средно училище Св. св. Кирил и Методий","64.61","46.45","132","132"
